Index,p_t,q_t,Action,Y_t,Success,FP,FN,Misclassified
1324,0.28941670060157776,5.762437152465836e-14,OFFLOADED,1.0,No,1.0,1.0,1.0
1325,0.6630505323410034,0.21744463165389366,OFFLOADED,0.0,Yes,0.0,0.0,0.0
1326,0.28004738688468933,1.2184811438659218e-15,OFFLOADED,1.0,No,1.0,1.0,0.0
1327,0.9400365352630615,0.9958329263827359,ACCEPTED,0.0,Yes,0.0,0.0,0.0
1328,0.2665039896965027,2.9385339112189315e-18,OFFLOADED,1.0,No,1.0,1.0,1.0
1329,0.2562720775604248,2.7715836663019473e-21,OFFLOADED,1.0,No,1.0,1.0,1.0
1330,0.28433603048324585,7.439944154654148e-15,OFFLOADED,1.0,No,1.0,1.0,1.0
1331,0.3936735689640045,3.3474003081905826e-06,OFFLOADED,1.0,No,1.0,1.0,1.0
1332,0.2869319021701813,1.7229266056646457e-14,OFFLOADED,1.0,No,1.0,1.0,1.0
1333,0.2587674558162689,1.818335128003864e-20,OFFLOADED,1.0,No,1.0,1.0,1.0
1334,0.2799440920352936,9.293146497148225e-16,OFFLOADED,1.0,No,1.0,1.0,1.0
1335,0.0,0.0,OFFLOADED,0.0,Yes,0.0,0.0,0.0
1336,0.8952689170837402,0.987556594420437,ACCEPTED,0.0,Yes,0.0,0.0,0.0
1337,0.7117670774459839,0.4090327851270834,OFFLOADED,0.0,Yes,0.0,0.0,0.0
1338,0.28763294219970703,2.328278546631221e-14,OFFLOADED,0.0,Yes,0.0,0.0,0.0
1339,0.9057727456092834,0.9918356799856751,ACCEPTED,0.0,Yes,0.0,0.0,0.0
1340,0.470664381980896,0.0006542632387970753,OFFLOADED,1.0,No,0.0,1.0,1.0
1341,0.27338847517967224,7.613667896145541e-17,OFFLOADED,1.0,No,1.0,1.0,1.0
1342,0.4083896577358246,1.1993010898719188e-05,OFFLOADED,1.0,No,1.0,1.0,1.0
1343,0.5246398448944092,0.0050410095698215605,OFFLOADED,1.0,No,1.0,1.0,1.0
1344,0.3211228847503662,3.208228315776275e-10,OFFLOADED,1.0,No,1.0,1.0,1.0
1345,0.251861572265625,1.9762005419565149e-22,OFFLOADED,1.0,No,1.0,1.0,1.0
1346,0.6086742877960205,0.0801581261975971,OFFLOADED,0.0,Yes,0.0,0.0,0.0
1347,0.3501068651676178,2.5767303325886138e-08,OFFLOADED,0.0,Yes,0.0,0.0,0.0
1348,0.253015398979187,2.4382756884732334e-22,OFFLOADED,1.0,No,1.0,1.0,1.0
1349,0.29246872663497925,1.7783022136135594e-13,OFFLOADED,1.0,No,1.0,0.0,0.0
1350,0.6637040376663208,0.2412871118883432,OFFLOADED,1.0,No,1.0,1.0,1.0
1351,0.3033655881881714,6.34963106239144e-12,OFFLOADED,1.0,No,1.0,1.0,1.0
1352,0.25301411747932434,1.9567238573184221e-22,OFFLOADED,1.0,No,1.0,1.0,1.0
1353,0.2853389382362366,7.309070957217856e-15,OFFLOADED,0.0,Yes,0.0,0.0,0.0
1354,0.8069797158241272,0.8349477032862231,ACCEPTED,1.0,No,1.0,1.0,1.0
1355,0.8017212748527527,0.8076636693980319,ACCEPTED,0.0,Yes,0.0,0.0,0.0
1356,0.9118004441261292,0.9932317905446496,ACCEPTED,1.0,No,1.0,1.0,1.0
1357,0.30294737219810486,5.316703074066391e-12,OFFLOADED,1.0,No,1.0,0.0,0.0
1358,0.32463109493255615,6.752412560030671e-10,OFFLOADED,1.0,No,0.0,1.0,1.0
1359,0.2800031006336212,6.976364610116996e-16,OFFLOADED,1.0,No,1.0,0.0,1.0
1360,0.8391489386558533,0.9158892807192794,ACCEPTED,1.0,No,1.0,1.0,0.0
1361,0.31562063097953796,1.0913385049218459e-10,OFFLOADED,1.0,No,0.0,0.0,1.0
1362,0.8413826823234558,0.9167852177730583,ACCEPTED,1.0,No,1.0,1.0,1.0
1363,0.3529076874256134,3.5064082744890225e-08,OFFLOADED,1.0,No,1.0,1.0,1.0
1364,0.2712291181087494,1.6992616579422385e-17,OFFLOADED,1.0,No,1.0,1.0,1.0
1365,0.2680341601371765,3.0330891644808665e-18,OFFLOADED,0.0,Yes,0.0,0.0,0.0
1366,0.27716487646102905,1.786107049363275e-16,OFFLOADED,1.0,No,1.0,1.0,1.0
1367,0.3329032063484192,3.277324622524375e-09,OFFLOADED,1.0,No,1.0,1.0,1.0
1368,0.386920690536499,1.547683409993259e-06,OFFLOADED,1.0,No,1.0,1.0,1.0
1369,0.2548712193965912,3.102491458003571e-22,OFFLOADED,1.0,No,0.0,1.0,0.0
1370,0.4546676278114319,0.0002874776312697628,OFFLOADED,1.0,No,1.0,0.0,0.0
1371,0.8623826503753662,0.9564412272878972,ACCEPTED,0.0,Yes,0.0,0.0,0.0
1372,0.2576373517513275,3.494698149331582e-21,OFFLOADED,1.0,No,1.0,1.0,1.0
1373,0.282717227935791,1.7273911899856645e-15,OFFLOADED,0.0,Yes,0.0,0.0,0.0
1374,0.2704785466194153,1.000244501542164e-17,OFFLOADED,1.0,No,1.0,1.0,1.0
1375,0.8006705641746521,0.8059606369556952,ACCEPTED,0.0,Yes,0.0,0.0,0.0
1376,0.2718539834022522,1.7180089951527602e-17,OFFLOADED,1.0,No,1.0,0.0,0.0
1377,0.540319561958313,0.009125810916219527,OFFLOADED,1.0,No,1.0,1.0,1.0
1378,0.40683838725090027,8.372097687019371e-06,OFFLOADED,1.0,No,1.0,0.0,0.0
1379,0.7443510293960571,0.5651112076825485,ACCEPTED,0.0,Yes,0.0,0.0,0.0
1380,0.9359659552574158,0.9961221342588368,ACCEPTED,1.0,No,1.0,1.0,1.0
1381,0.34077826142311096,8.358798887745504e-09,OFFLOADED,0.0,Yes,0.0,0.0,0.0
1382,0.6916777491569519,0.34952612655176607,ACCEPTED,1.0,No,1.0,1.0,1.0
1383,0.25085973739624023,7.549805905452996e-23,OFFLOADED,1.0,No,1.0,1.0,1.0
1384,0.259324848651886,9.821837941688498e-21,OFFLOADED,1.0,No,1.0,1.0,1.0
1385,0.28219109773635864,1.3034894854203671e-15,OFFLOADED,1.0,No,1.0,1.0,1.0
1386,0.9126756191253662,0.9927866188036768,ACCEPTED,0.0,Yes,0.0,0.0,0.0
1387,0.0,0.0,OFFLOADED,0.0,Yes,0.0,0.0,0.0
1388,0.896899938583374,0.9893720251548251,ACCEPTED,1.0,No,1.0,1.0,1.0
1389,0.3314080834388733,2.0200269941942215e-09,OFFLOADED,1.0,No,1.0,1.0,0.0
1390,0.886383056640625,0.9837925625279063,ACCEPTED,1.0,No,1.0,1.0,1.0
1391,0.7391111850738525,0.5446130615545987,ACCEPTED,0.0,Yes,0.0,0.0,0.0
1392,0.314028263092041,5.3995548196236415e-11,OFFLOADED,1.0,No,1.0,1.0,1.0
1393,0.25621187686920166,5.82516782074158e-22,OFFLOADED,1.0,No,1.0,1.0,1.0
1394,0.2670469284057617,1.1127765767999123e-18,OFFLOADED,1.0,No,1.0,1.0,1.0
1395,0.2581470012664795,3.425417023763403e-21,OFFLOADED,1.0,No,1.0,0.0,0.0
1396,0.2781928479671478,1.8484361321683046e-16,OFFLOADED,1.0,No,1.0,0.0,0.0
1397,0.2825721800327301,1.373373829610684e-15,OFFLOADED,1.0,No,1.0,1.0,1.0
1398,0.5588113069534302,0.017019845417869453,OFFLOADED,0.0,Yes,0.0,0.0,0.0
1399,0.5756980776786804,0.030597541837070443,OFFLOADED,0.0,Yes,0.0,0.0,0.0
1400,0.251075804233551,4.8548140863469986e-23,OFFLOADED,1.0,No,1.0,1.0,1.0
1401,0.8790714740753174,0.9791826502801401,ACCEPTED,0.0,Yes,0.0,0.0,0.0
1402,0.28659340739250183,7.557909418584439e-15,OFFLOADED,1.0,No,1.0,1.0,1.0
1403,0.30922502279281616,2.1207423971747084e-11,OFFLOADED,1.0,No,1.0,1.0,1.0
1404,0.48392847180366516,0.001200294441100065,OFFLOADED,1.0,No,1.0,1.0,0.0
1405,0.2794099748134613,2.805179494551697e-16,OFFLOADED,1.0,No,1.0,1.0,0.0
1406,0.29578375816345215,3.18662119292001e-13,OFFLOADED,1.0,No,1.0,0.0,0.0
1407,0.2972685992717743,4.898338911253616e-13,OFFLOADED,1.0,No,1.0,1.0,1.0
1408,0.9125662446022034,0.993018628111178,ACCEPTED,0.0,Yes,0.0,0.0,0.0
1409,0.39492589235305786,2.742952437437065e-06,OFFLOADED,1.0,No,1.0,1.0,1.0
1410,0.36900368332862854,1.9332442488797703e-07,OFFLOADED,0.0,Yes,0.0,0.0,0.0
1411,0.42862439155578613,5.767469929973643e-05,OFFLOADED,1.0,No,1.0,1.0,1.0
1412,0.2703368365764618,4.428463745411821e-18,OFFLOADED,1.0,No,1.0,1.0,1.0
1413,0.9078291058540344,0.9926514485468383,ACCEPTED,0.0,Yes,0.0,0.0,0.0
1414,0.2693463861942291,2.543804205729979e-18,OFFLOADED,1.0,No,1.0,1.0,1.0
1415,0.2518492043018341,2.7895557684249445e-23,OFFLOADED,1.0,No,0.0,1.0,1.0
1416,0.46957463026046753,0.0005458312372156867,OFFLOADED,0.0,Yes,0.0,0.0,0.0
1417,0.0,0.0,OFFLOADED,0.0,Yes,0.0,0.0,0.0
1418,0.26706576347351074,6.653509567195334e-19,OFFLOADED,1.0,No,1.0,0.0,1.0
1419,0.6653590202331543,0.24207618968025132,ACCEPTED,0.0,Yes,0.0,0.0,0.0
1420,0.2532767355442047,3.602166984998535e-23,OFFLOADED,1.0,No,1.0,1.0,1.0
1421,0.8493179678916931,0.939818661149899,ACCEPTED,0.0,Yes,0.0,0.0,0.0
1422,0.26280322670936584,5.482698433875607e-20,OFFLOADED,1.0,No,1.0,1.0,1.0
1423,0.6520320177078247,0.21056901511899642,OFFLOADED,1.0,No,1.0,1.0,0.0
1424,0.3667502701282501,1.5878048492015585e-07,OFFLOADED,1.0,No,1.0,1.0,1.0
1425,0.25649911165237427,3.425070884842933e-22,OFFLOADED,0.0,Yes,0.0,0.0,0.0
1426,0.7478907108306885,0.6055327720744704,ACCEPTED,1.0,No,1.0,1.0,1.0
1427,0.25239139795303345,2.4133245584965557e-23,OFFLOADED,1.0,No,1.0,1.0,1.0
1428,0.31097689270973206,2.6518016715611756e-11,OFFLOADED,1.0,No,1.0,1.0,1.0
1429,0.30325788259506226,2.8370481042250185e-12,OFFLOADED,1.0,No,1.0,1.0,1.0
1430,0.27197787165641785,7.545021812158552e-18,OFFLOADED,1.0,No,1.0,0.0,0.0
1431,0.4157121777534485,1.879079080063877e-05,OFFLOADED,0.0,Yes,0.0,0.0,0.0
1432,0.29387298226356506,1.1517277801559632e-13,OFFLOADED,1.0,No,1.0,1.0,1.0
1433,0.0,0.0,OFFLOADED,0.0,Yes,0.0,0.0,0.0
1434,0.2603905200958252,7.412251449012306e-21,OFFLOADED,1.0,No,1.0,0.0,0.0
1435,0.7966243624687195,0.8021525528337234,ACCEPTED,0.0,Yes,0.0,0.0,0.0
1436,0.30795297026634216,1.2179579984519027e-11,OFFLOADED,1.0,No,1.0,1.0,1.0
1437,0.5687158703804016,0.025208513090244012,OFFLOADED,1.0,No,1.0,0.0,0.0
1438,0.2610432505607605,1.0575691374467132e-20,OFFLOADED,1.0,No,1.0,1.0,1.0
1439,0.7555097937583923,0.6382378960583567,ACCEPTED,0.0,Yes,0.0,0.0,0.0
1440,0.0,0.0,OFFLOADED,0.0,Yes,0.0,0.0,0.0
1441,0.6906570196151733,0.34792521496330264,OFFLOADED,1.0,No,1.0,1.0,0.0
1442,0.5177589058876038,0.0037091184590561693,OFFLOADED,1.0,No,0.0,1.0,1.0
1443,0.9634496569633484,0.9983229035504448,ACCEPTED,0.0,Yes,0.0,0.0,0.0
1444,0.9084115028381348,0.9938157897189421,ACCEPTED,0.0,Yes,0.0,0.0,0.0
1445,0.2719153165817261,5.7542976308999e-18,OFFLOADED,1.0,No,1.0,1.0,1.0
1446,0.961404025554657,0.9983957947034615,ACCEPTED,0.0,Yes,0.0,0.0,0.0
1447,0.5728715062141418,0.027025864151007106,OFFLOADED,1.0,No,1.0,1.0,1.0
1448,0.5085138082504272,0.002548961136958959,OFFLOADED,0.0,Yes,0.0,0.0,0.0
1449,0.599159300327301,0.06096991839938235,ACCEPTED,1.0,No,1.0,0.0,0.0
1450,0.4402199983596802,0.00011103954352810744,OFFLOADED,1.0,No,1.0,1.0,1.0
1451,0.2768596112728119,4.558032612607392e-17,OFFLOADED,1.0,No,1.0,1.0,1.0
1452,0.29007208347320557,1.7636724217959448e-14,OFFLOADED,1.0,No,1.0,0.0,0.0
1453,0.6364865303039551,0.14114224756648114,OFFLOADED,0.0,Yes,0.0,0.0,0.0
1454,0.7007705569267273,0.38012567496393124,ACCEPTED,0.0,Yes,0.0,0.0,0.0
1455,0.5027052164077759,0.002332001158967355,OFFLOADED,1.0,No,1.0,1.0,1.0
1456,0.7009053826332092,0.39445397640549157,ACCEPTED,1.0,No,1.0,1.0,1.0
1457,0.33637863397598267,4.017649839244087e-09,OFFLOADED,1.0,No,1.0,1.0,1.0
1458,0.2687540352344513,8.044779619169278e-19,OFFLOADED,1.0,No,1.0,1.0,1.0
1459,0.6790573000907898,0.2885313732547611,OFFLOADED,1.0,No,1.0,1.0,1.0
1460,0.2562994658946991,1.1327042961262175e-22,OFFLOADED,1.0,No,1.0,1.0,1.0
1461,0.25599560141563416,7.857136217666431e-23,OFFLOADED,1.0,No,1.0,0.0,0.0
1462,0.3403434455394745,6.193135266601167e-09,OFFLOADED,1.0,No,1.0,0.0,0.0
1463,0.25139012932777405,7.041257191819762e-24,OFFLOADED,1.0,No,1.0,1.0,1.0
1464,0.34896013140678406,1.3321680742306795e-08,OFFLOADED,1.0,No,1.0,0.0,1.0
1465,0.8944902420043945,0.9903264127873993,ACCEPTED,1.0,No,1.0,1.0,1.0
1466,0.27785298228263855,4.906407361558855e-17,OFFLOADED,1.0,No,0.0,1.0,1.0
1467,0.5030699372291565,0.0020596174906728584,OFFLOADED,1.0,No,1.0,1.0,1.0
1468,0.350333034992218,1.3814107253212362e-08,OFFLOADED,1.0,No,1.0,0.0,0.0
1469,0.26262572407722473,1.3005559027953404e-20,OFFLOADED,1.0,No,0.0,1.0,1.0
1470,0.30229946970939636,1.117699263537546e-12,OFFLOADED,1.0,No,1.0,1.0,1.0
1471,0.3626251220703125,6.602889746493382e-08,OFFLOADED,1.0,No,1.0,0.0,1.0
1472,0.42070436477661133,2.1246374250259638e-05,OFFLOADED,1.0,No,0.0,1.0,1.0
1473,0.9420474171638489,0.9972405014004894,ACCEPTED,0.0,Yes,0.0,0.0,0.0
1474,0.2810904383659363,1.7330873996813937e-16,OFFLOADED,1.0,No,1.0,1.0,1.0
1475,0.8382577300071716,0.920567385361928,ACCEPTED,0.0,Yes,0.0,0.0,0.0
1476,0.2555786669254303,2.856029493990259e-23,OFFLOADED,1.0,No,1.0,1.0,1.0
1477,0.3336987793445587,1.53519786053149e-09,OFFLOADED,1.0,No,0.0,1.0,0.0
1478,0.30161839723587036,7.132456131582062e-13,OFFLOADED,1.0,No,1.0,1.0,0.0
1479,0.2860095202922821,1.37438184088045e-15,OFFLOADED,1.0,No,1.0,1.0,1.0
1480,0.8286545276641846,0.904883366853893,ACCEPTED,0.0,Yes,0.0,0.0,0.0
1481,0.0,0.0,OFFLOADED,0.0,Yes,0.0,0.0,0.0
1482,0.2743505835533142,7.462775368659265e-18,OFFLOADED,1.0,No,1.0,0.0,0.0
1483,0.8554001450538635,0.9587965717005178,ACCEPTED,0.0,Yes,0.0,0.0,0.0
1484,0.31252017617225647,1.726909675970301e-11,OFFLOADED,1.0,No,1.0,1.0,0.0
1485,0.25663208961486816,6.266911622210529e-23,OFFLOADED,1.0,No,1.0,1.0,1.0
1486,0.2897418141365051,7.111060627770416e-15,OFFLOADED,1.0,No,1.0,1.0,1.0
1487,0.3911840319633484,1.2936542181865793e-06,OFFLOADED,1.0,No,1.0,1.0,1.0
1488,0.27898088097572327,4.206167975648245e-17,OFFLOADED,1.0,No,1.0,1.0,1.0
1489,0.9101495146751404,0.9951153197929203,ACCEPTED,1.0,No,1.0,1.0,1.0
1490,0.9447950720787048,0.997790115743881,ACCEPTED,0.0,Yes,0.0,0.0,0.0
1491,0.26627910137176514,6.20124130999555e-20,OFFLOADED,1.0,No,1.0,1.0,1.0
1492,0.5650791525840759,0.018950514809585966,OFFLOADED,1.0,No,1.0,1.0,1.0
1493,0.2544010281562805,5.36700603558923e-24,OFFLOADED,1.0,No,1.0,1.0,1.0
1494,0.9360808730125427,0.9974255527379992,ACCEPTED,0.0,Yes,0.0,0.0,0.0
1495,0.3363191485404968,2.2057581632608946e-09,OFFLOADED,1.0,No,1.0,1.0,1.0
1496,0.39902642369270325,2.609679455454816e-06,OFFLOADED,1.0,No,1.0,1.0,1.0
1497,0.3844521641731262,5.78118193168977e-07,OFFLOADED,1.0,No,0.0,1.0,1.0
1498,0.8492671251296997,0.9511253139713056,ACCEPTED,0.0,Yes,0.0,0.0,0.0
1499,0.45727068185806274,0.00022554828407237316,OFFLOADED,1.0,No,1.0,1.0,1.0
1500,0.36286258697509766,4.5861272821149186e-08,OFFLOADED,0.0,Yes,0.0,0.0,0.0
1501,0.0,0.0,OFFLOADED,0.0,Yes,0.0,0.0,0.0
1502,0.2730555832386017,2.2620924399522857e-18,OFFLOADED,1.0,No,1.0,1.0,1.0
1503,0.2797357738018036,4.529640464534862e-17,OFFLOADED,1.0,No,0.0,1.0,1.0
1504,0.37687718868255615,2.3750349029390978e-07,OFFLOADED,1.0,No,1.0,1.0,1.0
1505,0.2674025297164917,7.781147403565979e-20,OFFLOADED,1.0,No,1.0,1.0,0.0
1506,0.3772023618221283,2.3213896745591837e-07,OFFLOADED,1.0,No,0.0,0.0,1.0
1507,0.8636871576309204,0.9740284440105248,ACCEPTED,0.0,Yes,0.0,0.0,0.0
1508,0.7715321779251099,0.7270086768069094,OFFLOADED,1.0,No,1.0,1.0,1.0
1509,0.43386751413345337,5.310844625982097e-05,OFFLOADED,1.0,No,1.0,1.0,1.0
1510,0.421220600605011,1.7326889149695403e-05,OFFLOADED,1.0,No,1.0,1.0,1.0
1511,0.7357416152954102,0.5369814118056333,ACCEPTED,1.0,No,1.0,1.0,1.0
1512,0.2741374373435974,2.8066247853428937e-18,OFFLOADED,1.0,No,1.0,1.0,1.0
1513,0.3689844012260437,7.710288739996634e-08,OFFLOADED,1.0,No,1.0,0.0,0.0
1514,0.25388428568840027,1.709697575891465e-24,OFFLOADED,1.0,No,1.0,1.0,1.0
1515,0.8330826163291931,0.9186592229272249,ACCEPTED,0.0,Yes,0.0,0.0,0.0
1516,0.289111465215683,2.6474092697640524e-15,OFFLOADED,1.0,No,1.0,1.0,1.0
1517,0.8907890915870667,0.9909235893262371,ACCEPTED,0.0,Yes,0.0,0.0,0.0
1518,0.32443904876708984,1.1286105540212132e-10,OFFLOADED,1.0,No,1.0,1.0,1.0
1519,0.2600274980068207,3.477552118445858e-22,OFFLOADED,1.0,No,1.0,1.0,1.0
1520,0.33841022849082947,1.886226311679155e-09,OFFLOADED,1.0,No,1.0,1.0,1.0
1521,0.25790858268737793,6.268252737748777e-23,OFFLOADED,1.0,No,1.0,1.0,1.0
1522,0.2814747989177704,6.494277154052396e-17,OFFLOADED,1.0,No,1.0,1.0,1.0
1523,0.2651228904724121,1.0804365712632865e-20,OFFLOADED,1.0,No,1.0,1.0,0.0
1524,0.0,0.0,OFFLOADED,0.0,Yes,0.0,0.0,0.0
1525,0.4487771987915039,0.00012783896551063929,OFFLOADED,1.0,No,1.0,0.0,0.0
1526,0.25711965560913086,2.3530112974984683e-23,OFFLOADED,1.0,No,1.0,0.0,0.0
1527,0.8155291080474854,0.8837374004895054,ACCEPTED,1.0,No,1.0,1.0,1.0
1528,0.27051302790641785,2.6152135496191706e-19,OFFLOADED,1.0,No,1.0,1.0,1.0
1529,0.31317195296287537,8.459410112371561e-12,OFFLOADED,1.0,No,1.0,1.0,0.0
1530,0.31592121720314026,1.519306989275653e-11,OFFLOADED,1.0,No,1.0,0.0,0.0
1531,0.25382155179977417,7.691564146347874e-25,OFFLOADED,1.0,No,1.0,1.0,1.0
1532,0.38625770807266235,4.775002516061465e-07,OFFLOADED,1.0,No,1.0,1.0,1.0
1533,0.3048011362552643,7.36199989478655e-13,OFFLOADED,1.0,No,1.0,0.0,0.0
1534,0.8095982074737549,0.8605083202460907,ACCEPTED,1.0,No,1.0,1.0,0.0
1535,0.31303322315216064,6.7969468064953705e-12,OFFLOADED,1.0,No,1.0,1.0,1.0
1536,0.3270244300365448,1.7200690018333254e-10,OFFLOADED,1.0,No,1.0,1.0,1.0
1537,0.26394039392471313,2.86277435232663e-21,OFFLOADED,1.0,No,1.0,1.0,1.0
1538,0.25186553597450256,2.970664766926134e-25,OFFLOADED,1.0,No,1.0,1.0,1.0
1539,0.26722395420074463,2.2284616368527847e-20,OFFLOADED,1.0,No,1.0,1.0,0.0
1540,0.27261626720428467,5.348291973754054e-19,OFFLOADED,1.0,No,1.0,1.0,1.0
1541,0.3000304102897644,1.242084735663961e-13,OFFLOADED,1.0,No,1.0,1.0,1.0
1542,0.2601664364337921,1.4988981282539227e-22,OFFLOADED,1.0,No,1.0,1.0,1.0
1543,0.29780149459838867,5.428967844692224e-14,OFFLOADED,1.0,No,1.0,1.0,1.0
1544,0.9118647575378418,0.9955176932559907,ACCEPTED,1.0,No,1.0,1.0,0.0
1545,0.9323588609695435,0.9972641241768884,ACCEPTED,1.0,No,1.0,1.0,1.0
1546,0.2973831295967102,4.3442234728749355e-14,OFFLOADED,1.0,No,1.0,1.0,1.0
1547,0.8042904138565063,0.8360769889148572,ACCEPTED,0.0,Yes,0.0,0.0,0.0
1548,0.28899040818214417,1.1632760389721862e-15,OFFLOADED,1.0,No,0.0,1.0,1.0
1549,0.26080140471458435,2.1285143429034246e-22,OFFLOADED,1.0,No,1.0,1.0,1.0
1550,0.6013573408126831,0.05932843893233476,OFFLOADED,1.0,No,1.0,0.0,0.0
1551,0.39653897285461426,1.2631683871751006e-06,OFFLOADED,1.0,No,1.0,1.0,1.0
1552,0.6731746792793274,0.24554353942816715,OFFLOADED,0.0,Yes,0.0,0.0,0.0
1553,0.2553257346153259,1.100075211339645e-24,OFFLOADED,1.0,No,1.0,1.0,1.0
1554,0.2665172219276428,9.289709475296732e-21,OFFLOADED,1.0,No,1.0,1.0,0.0
1555,0.2541465163230896,3.449939445957783e-25,OFFLOADED,1.0,No,1.0,1.0,1.0
1556,0.8562554717063904,0.9635340345023978,ACCEPTED,0.0,Yes,0.0,0.0,0.0
1557,0.8934621214866638,0.9920277005549418,ACCEPTED,1.0,No,1.0,1.0,1.0
1558,0.32939642667770386,2.64009909556413e-10,OFFLOADED,1.0,No,1.0,1.0,1.0
1559,0.4089835584163666,4.742887356257729e-06,OFFLOADED,1.0,No,1.0,1.0,1.0
1560,0.4382288455963135,6.17753293114553e-05,OFFLOADED,1.0,No,1.0,1.0,1.0
1561,0.25741270184516907,8.600627177949346e-24,OFFLOADED,1.0,No,1.0,0.0,0.0
1562,0.8037126660346985,0.8449923355192643,ACCEPTED,0.0,Yes,0.0,0.0,0.0
1563,0.29521068930625916,1.5140890605754557e-14,OFFLOADED,1.0,No,1.0,1.0,1.0
1564,0.6365079283714294,0.1417316189289953,OFFLOADED,1.0,No,1.0,1.0,1.0
1565,0.48823195695877075,0.0009139976283574409,OFFLOADED,1.0,No,1.0,1.0,1.0
1566,0.4172241985797882,8.908522191275831e-06,OFFLOADED,1.0,No,0.0,0.0,1.0
1567,0.2630227208137512,6.252736272070643e-22,OFFLOADED,1.0,No,1.0,1.0,1.0
1568,0.9231840372085571,0.9966356211486338,ACCEPTED,0.0,Yes,0.0,0.0,0.0
1569,0.66792893409729,0.23424253267630463,OFFLOADED,1.0,No,1.0,0.0,0.0
1570,0.46058666706085205,0.00018892791697583972,OFFLOADED,1.0,No,1.0,1.0,1.0
1571,0.38032272458076477,1.4854611562572167e-07,OFFLOADED,1.0,No,1.0,0.0,1.0
1572,0.4008786082267761,1.4572390588204916e-06,OFFLOADED,0.0,Yes,0.0,0.0,0.0
1573,0.3085176646709442,1.198337825115157e-12,OFFLOADED,1.0,No,0.0,1.0,1.0
1574,0.2629755735397339,4.895518573266643e-22,OFFLOADED,1.0,No,1.0,1.0,1.0
1575,0.2855361998081207,1.239533050748748e-16,OFFLOADED,1.0,No,1.0,1.0,1.0
1576,0.274334579706192,5.597877610652543e-19,OFFLOADED,1.0,No,1.0,1.0,1.0
1577,0.2573640048503876,4.198745938529008e-24,OFFLOADED,1.0,No,1.0,1.0,1.0
1578,0.6316615343093872,0.11713019078744967,OFFLOADED,1.0,No,1.0,1.0,0.0
1579,0.2886928915977478,4.811503712066153e-16,OFFLOADED,1.0,No,1.0,1.0,1.0
1580,0.648374080657959,0.15861491415613538,OFFLOADED,1.0,No,1.0,1.0,1.0
1581,0.7477774620056152,0.5782945000091965,ACCEPTED,1.0,No,1.0,1.0,1.0
1582,0.25602540373802185,6.627117009646173e-25,OFFLOADED,1.0,No,1.0,1.0,1.0
1583,0.2704179883003235,4.824405945141535e-20,OFFLOADED,1.0,No,1.0,1.0,1.0
1584,0.593508780002594,0.03718217625800619,OFFLOADED,1.0,No,1.0,1.0,1.0
1585,0.29445067048072815,6.225137941797315e-15,OFFLOADED,1.0,No,0.0,1.0,1.0
1586,0.27605554461479187,8.102954745387997e-19,OFFLOADED,1.0,No,1.0,1.0,0.0
1587,0.25689491629600525,1.5492371576953505e-24,OFFLOADED,1.0,No,1.0,1.0,1.0
1588,0.43518343567848206,3.1213219330437304e-05,OFFLOADED,1.0,No,1.0,1.0,1.0
1589,0.2622377574443817,1.47271126520669e-22,OFFLOADED,1.0,No,1.0,1.0,1.0
1590,0.2514658570289612,2.8822284552378767e-26,OFFLOADED,1.0,No,1.0,1.0,0.0
1591,0.30777978897094727,6.933187762526492e-13,OFFLOADED,1.0,No,1.0,0.0,0.0
1592,0.7426605224609375,0.5365796695598297,OFFLOADED,0.0,Yes,0.0,0.0,0.0
1593,0.27773791551589966,1.4631637274312858e-18,OFFLOADED,1.0,No,1.0,1.0,1.0
1594,0.25483471155166626,1.127200959915613e-25,OFFLOADED,1.0,No,1.0,1.0,1.0
1595,0.43859559297561646,3.9727733205108865e-05,OFFLOADED,1.0,No,1.0,1.0,1.0
1596,0.8616431355476379,0.9728992711114598,ACCEPTED,1.0,No,1.0,1.0,1.0
1597,0.7447966933250427,0.5611812445184746,OFFLOADED,0.0,Yes,0.0,0.0,0.0
1598,0.7652401328086853,0.6856463399827756,ACCEPTED,0.0,Yes,0.0,0.0,0.0
1599,0.25024157762527466,2.26206876400468e-26,OFFLOADED,1.0,No,1.0,1.0,1.0
1600,0.3506692945957184,3.0164533040642664e-09,OFFLOADED,1.0,No,1.0,0.0,0.0
1601,0.37729132175445557,8.299319961088363e-08,OFFLOADED,1.0,No,1.0,1.0,1.0
1602,0.27946043014526367,3.211203343150234e-18,OFFLOADED,1.0,No,1.0,0.0,0.0
1603,0.25485333800315857,8.853859543686639e-26,OFFLOADED,1.0,No,1.0,1.0,1.0
1604,0.7807192206382751,0.7611919252067487,ACCEPTED,1.0,No,1.0,1.0,1.0
1605,0.33357036113739014,2.710573789606111e-10,OFFLOADED,1.0,No,1.0,1.0,1.0
1606,0.7333776950836182,0.5175675097914563,ACCEPTED,1.0,No,1.0,1.0,1.0
1607,0.25502386689186096,9.248934318676266e-26,OFFLOADED,1.0,No,1.0,1.0,1.0
1608,0.29927706718444824,2.924783818719454e-14,OFFLOADED,1.0,No,1.0,0.0,1.0
1609,0.3490675389766693,2.1086332394771184e-09,OFFLOADED,1.0,No,1.0,1.0,0.0
1610,0.8859347701072693,0.988661201220978,ACCEPTED,1.0,No,1.0,1.0,1.0
