Index,p_t,q_t,cluster_safety_t,q_cluster_t,Action,Y_t,Success,FP,FN,Misclassified,SSM decision,Weakest Link decision
2733,0.2548375725746155,6.48272583248815e-42,0.12913972388156164,2.303734907733222e-32,OFFLOADED,1.0,No,1.0,1.0,1.0,False,False
2734,0.2761996388435364,2.4535044026385364e-30,0.4212267912524416,2.399757120344495e-19,OFFLOADED,1.0,No,1.0,1.0,1.0,False,False
2735,0.0,0.0,0.738767328261062,0.028090400721517837,OFFLOADED,0.0,Yes,0.0,0.0,0.0,False,False
2736,0.5026717185974121,0.00015300066461656462,0.8420298451056367,0.6577363235312659,OFFLOADED,0.0,Yes,0.0,0.0,0.0,False,True
2737,0.41707223653793335,3.8828604134325756e-08,0.39466421721357425,5.4508081236503766e-21,OFFLOADED,1.0,No,1.0,1.0,1.0,False,False
2738,0.0,0.0,0.47066187897151845,3.444746747794057e-16,OFFLOADED,0.0,Yes,0.0,0.0,0.0,False,False
2739,0.25513359904289246,1.0643942616763638e-41,0.46684038353882334,1.9499659307775486e-16,OFFLOADED,1.0,No,1.0,1.0,1.0,False,False
2740,0.5484257340431213,0.0018195559742584795,0.6935710158380504,0.001239135964639562,OFFLOADED,1.0,No,1.0,1.0,1.0,False,False
2741,0.26194462180137634,1.0401056015169257e-36,0.816268607249707,0.36176091433021573,OFFLOADED,1.0,No,1.0,1.0,1.0,False,False
2742,0.3281579613685608,4.961413270754807e-16,0.35793797173769126,1.3553351536373134e-23,OFFLOADED,1.0,No,1.0,1.0,1.0,False,False
2743,0.909714937210083,0.9996864289761624,1.0,1.0,ACCEPTED,0.0,Yes,0.0,0.0,0.0,True,True
2744,0.31295594573020935,8.753046778802734e-19,0.8546129429742729,0.8140680763161698,OFFLOADED,1.0,No,1.0,1.0,1.0,False,True
2745,0.32912278175354004,7.265949905608327e-16,0.6192447803974733,3.222996359972665e-07,OFFLOADED,1.0,No,1.0,1.0,1.0,False,False
2746,0.8129529356956482,0.946962454382034,0.7757457018271079,0.08397288794516312,OFFLOADED,1.0,No,1.0,1.0,0.0,True,False
2747,0.3751015067100525,2.066181703180698e-11,0.7927997220759329,0.1436447544128334,OFFLOADED,1.0,No,1.0,0.0,0.0,False,False
2748,0.3467901051044464,5.10050894169164e-14,0.7300388118511583,0.01838907213719566,OFFLOADED,1.0,No,1.0,0.0,0.0,False,True
2749,0.7231914401054382,0.5888742502253271,0.8985580302910365,0.9949448470396651,ACCEPTED,1.0,No,1.0,1.0,1.0,True,True
2750,0.3363533318042755,6.897018961787495e-15,0.3262890914792573,9.131186243303261e-26,OFFLOADED,1.0,No,0.0,1.0,1.0,False,False
2751,0.2661496102809906,7.801805795712106e-35,0.7113958825244281,0.004356666309502075,OFFLOADED,1.0,No,1.0,1.0,1.0,False,False
2752,0.35752230882644653,5.030468591977082e-13,0.33434761528358836,2.806073100481214e-25,OFFLOADED,1.0,No,1.0,1.0,1.0,False,False
2753,0.253245085477829,1.9624964654245847e-43,0.6365220249975944,2.370128369771185e-06,OFFLOADED,1.0,No,1.0,0.0,0.0,False,False
2754,0.25783661007881165,1.052664106604595e-39,0.34596617566871957,1.6983329056788603e-24,OFFLOADED,1.0,No,1.0,1.0,1.0,False,False
2755,0.26696088910102844,1.5939122184330776e-34,0.7407342102468888,0.03205369116005225,OFFLOADED,1.0,No,1.0,1.0,1.0,False,False
2756,0.38085702061653137,6.496537639997807e-11,0.42689200771631336,4.726927852416241e-19,OFFLOADED,1.0,No,1.0,1.0,1.0,False,False
2757,0.743675947189331,0.7047874388168766,0.9093662917457461,0.9974356075852462,OFFLOADED,0.0,Yes,0.0,0.0,0.0,False,True
2758,0.5003604888916016,0.00013519162214572895,0.45810748632944587,4.621896085851444e-17,OFFLOADED,1.0,No,1.0,1.0,1.0,False,False
2759,0.40022963285446167,2.284406203838578e-09,0.8187781311145701,0.37863693215552047,OFFLOADED,1.0,No,0.0,1.0,0.0,False,False
2760,0.301541805267334,6.605298726057179e-22,0.36374137041418325,2.6003424479276688e-23,OFFLOADED,1.0,No,1.0,1.0,1.0,False,False
2761,0.2598462700843811,1.517142112653644e-38,0.35612612267032173,7.282050963486257e-24,OFFLOADED,1.0,No,1.0,1.0,1.0,False,False
2762,0.29086458683013916,4.376537595252919e-25,0.4968218442877811,1.4827076457804156e-14,OFFLOADED,1.0,No,1.0,1.0,0.0,False,False
2763,0.2635698914527893,3.034685333138361e-36,0.4626222682481303,7.249954489531753e-17,OFFLOADED,1.0,No,1.0,1.0,1.0,False,False
2764,0.4966174066066742,0.00010304933934170157,1.0,1.0,OFFLOADED,1.0,No,1.0,0.0,0.0,False,True
2765,0.3000509738922119,1.9047131243732305e-22,0.8834216029689431,0.9792798782780204,OFFLOADED,1.0,No,1.0,1.0,0.0,False,True
2766,0.7940037846565247,0.8999678401364558,0.59433308873709,3.199726527614797e-08,OFFLOADED,1.0,No,1.0,1.0,0.0,True,False
